disbursement_id,org_id,programme_code,beneficiary_id,amount_usd,pledged_usd,district,lat,lon,delivery_h3,dispatched_at,delivered_at,status,is_synthetic,batch_id
DSB-0003130,ORG_881466149,AID-2026-HL-330,BEN-003252,2280.44,2307.69,Barabanki,27.247367025048753,80.99799187587178,873d8d8a5ffffff,2026-05-31 03:00:00,2026-06-03 23:18:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003131,ORG_900539621,AID-2026-HL-330,BEN-008326,466.07,472.14,Chitrakoot,25.518254666885774,81.27480199326617,873d886a3ffffff,2026-05-14 17:00:00,2026-05-16 14:42:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003132,ORG_900539621,AID-2026-DR-114,BEN-024530,3509.78,3665.23,Chitrakoot,25.240453190838227,80.46564486562998,873d8a9a3ffffff,2026-06-02 01:00:00,2026-06-03 06:06:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003133,ORG_900539621,AID-2026-DR-114,BEN-025847,0.0,1128.39,Chitrakoot,25.389980029259082,80.97761936350878,873d8ab2affffff,2026-08-06 21:00:00,,PLEDGED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003134,ORG_900539621,AID-2026-DR-114,BEN-015399,4999.43,5091.79,Chitrakoot,25.042810297546154,80.65102155498799,873d8a89bffffff,2026-08-01 01:00:00,2026-08-03 11:06:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003135,ORG_900539621,AID-2026-SH-455,BEN-002336,5497.09,5631.96,Chitrakoot,25.19099303228846,80.57676537580515,873d8a816ffffff,2026-05-19 12:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003136,ORG_900539621,AID-2026-WS-618,BEN-011236,4392.7,4471.58,Chitrakoot,25.422283711878578,80.45264718289296,873d8e28affffff,2026-07-13 14:00:00,2026-07-14 06:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003137,ORG_900539621,AID-2026-DR-114,BEN-024283,2384.39,2626.78,Chitrakoot,24.991301218643912,80.92453937465375,873d8a15bffffff,2026-08-27 19:00:00,2026-08-30 02:48:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003138,ORG_900539621,AID-2026-WS-618,BEN-016106,9231.54,9401.85,Chitrakoot,25.851493265004894,81.16527798326536,873d880f2ffffff,2026-08-24 06:00:00,2026-08-28 01:42:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003139,ORG_900539621,AID-2026-ED-512,BEN-016689,6086.43,6866.25,Chitrakoot,25.642835562153632,80.79757445569895,873d8851bffffff,2026-05-22 02:00:00,2026-05-23 21:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003140,ORG_900539621,AID-2026-WS-618,BEN-011191,2652.96,2975.0,Chitrakoot,25.175435923582317,81.14877071690049,873d8aaf0ffffff,2026-05-07 14:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003141,ORG_900539621,AID-2026-DR-114,BEN-004886,7434.36,7448.44,Chitrakoot,25.741207927620632,80.59892486641563,873d88c93ffffff,2026-06-08 06:00:00,2026-06-10 13:54:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003142,ORG_900539621,AID-2026-WS-618,BEN-004770,525.96,582.91,Chitrakoot,24.814358592620245,81.27401923503676,873d8a2aeffffff,2026-08-27 09:00:00,2026-08-27 23:06:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003143,ORG_900971820,AID-2026-WS-618,BEN-017936,8471.27,8834.74,Gaza North,31.27332540473027,34.75958632063684,872db6652ffffff,2026-07-29 07:00:00,2026-07-30 17:30:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003144,ORG_900971820,AID-2026-DR-114,BEN-000086,1203.13,1303.03,Gaza North,31.297221351779594,34.171383625745634,872db60a0ffffff,2026-08-12 09:00:00,2026-08-16 02:30:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003145,ORG_900971820,AID-2026-SH-455,BEN-017550,0.0,1717.7,Gaza North,32.18382413913454,34.63368052945955,872db0c70ffffff,2026-08-11 03:00:00,,PLEDGED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003146,ORG_900971820,AID-2026-HL-330,BEN-005331,2343.48,2438.65,Gaza North,31.357207173033576,34.29120292375758,872db60f0ffffff,2026-07-18 02:00:00,2026-07-20 06:54:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003147,ORG_900971820,AID-2026-ED-512,BEN-010670,5680.44,6097.53,Gaza North,31.19956404081228,34.61787974170472,872db6606ffffff,2026-08-15 17:00:00,2026-08-18 08:24:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003148,ORG_900971820,AID-2026-DR-114,BEN-023861,3718.62,3927.14,Gaza North,31.639891482089805,34.218653166946204,872db6a90ffffff,2026-07-31 16:00:00,2026-08-04 13:54:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003149,ORG_900971820,AID-2026-SH-455,BEN-002051,2965.46,3066.09,Gaza North,31.361396368742955,34.72960033401271,872db6645ffffff,2026-06-10 08:00:00,2026-06-11 20:54:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003150,ORG_900971820,AID-2026-FS-207,BEN-009190,5659.91,6366.4,Gaza North,31.433028041828326,34.33184975770629,872db60eeffffff,2026-08-23 23:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003151,ORG_471923666,AID-2026-SH-455,BEN-005620,4737.18,5253.95,Chitrakoot,29.386104614484946,80.73541660742885,873d1a45effffff,2026-06-05 07:00:00,2026-06-05 07:43:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003152,ORG_471923666,AID-2026-ED-512,BEN-006315,907.88,1005.94,Chitrakoot,25.402836769536485,80.90698779571073,873d8ab26ffffff,2026-07-13 14:00:00,2026-07-15 14:42:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003153,ORG_471923666,AID-2026-SH-455,BEN-015922,1707.96,1907.15,Chitrakoot,25.496097913965528,80.86029820719374,873d884aaffffff,2026-08-04 03:00:00,2026-08-04 11:42:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003154,ORG_471923666,AID-2026-DR-114,BEN-010999,1139.31,1201.56,Chitrakoot,25.206308877174205,80.54451580332967,873d8a988ffffff,2026-07-13 21:00:00,2026-07-17 01:36:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003155,ORG_471923666,AID-2026-FS-207,BEN-005972,1876.28,1956.49,Chitrakoot,25.261664973284372,80.52219539535389,873d8a9a9ffffff,2026-05-28 12:00:00,2026-05-31 05:06:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003156,ORG_471923666,AID-2026-DR-114,BEN-024656,2523.82,2838.12,Chitrakoot,25.218600112595762,80.72947911782893,873d8a8e0ffffff,2026-05-21 06:00:00,2026-05-23 05:30:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003157,ORG_471923666,AID-2026-WS-618,BEN-024479,6127.37,6451.3,Chitrakoot,24.980448114427134,80.43659119829528,873d8ad53ffffff,2026-07-13 17:00:00,2026-07-15 20:12:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003158,ORG_471923666,AID-2026-HL-330,BEN-017727,2588.28,2606.92,Chitrakoot,25.270153141989425,80.61259536016712,873d8a804ffffff,2026-05-04 17:00:00,2026-05-08 13:12:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003159,ORG_471923666,AID-2026-WS-618,BEN-020900,4996.14,5470.35,Chitrakoot,25.519390975240203,80.73445117980576,873d8859dffffff,2026-07-12 00:00:00,2026-07-14 12:48:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003160,ORG_920523213,AID-2026-DR-114,BEN-018673,6668.8,6790.29,Kassala,15.660218147511232,36.52359738405116,8752b5912ffffff,2026-06-23 18:00:00,2026-06-26 22:48:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003161,ORG_920523213,AID-2026-SH-455,BEN-005859,0.0,2567.85,Kassala,15.317465802190988,36.67574916613874,8752b512bffffff,2026-07-03 12:00:00,,PLEDGED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003162,ORG_920523213,AID-2026-DR-114,BEN-019825,7098.86,7256.28,Kassala,14.985570422314863,36.52676679228091,8752b5093ffffff,2026-08-24 08:00:00,2026-08-25 14:48:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003163,ORG_920523213,AID-2026-HL-330,BEN-002600,9116.49,9149.51,Kassala,15.225315869478765,36.36840113897746,8752b5ceeffffff,2026-05-20 18:00:00,2026-05-21 07:06:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003164,ORG_920523213,AID-2026-FS-207,BEN-013183,6675.51,7167.37,Kassala,15.739062045462092,36.67009917677759,8752b5976ffffff,2026-05-20 03:00:00,2026-05-20 18:06:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003165,ORG_920523213,AID-2026-ED-512,BEN-013635,3129.52,3159.91,Kassala,15.4648236177014,36.330534472432454,8752b5d73ffffff,2026-06-30 14:00:00,2026-07-01 23:12:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003166,ORG_920523213,AID-2026-HL-330,BEN-000514,4576.74,5120.51,Kassala,15.441827997618264,36.24977185511147,8752b5d1dffffff,2026-06-02 21:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003167,ORG_920523213,AID-2026-HL-330,BEN-010366,1901.36,1955.36,Kassala,15.521125055467593,36.547867910471005,8752b58a5ffffff,2026-08-21 15:00:00,2026-08-22 03:00:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003168,ORG_920953085,AID-2026-SH-455,BEN-002285,1594.85,1777.5,Kutupalong,21.36006016110684,92.15305810594229,873cd1342ffffff,2026-06-30 05:00:00,2026-07-01 06:36:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003169,ORG_920953085,AID-2026-ED-512,BEN-024751,4687.05,4800.32,Kutupalong,21.724756467862345,92.34011195345082,873cdcd72ffffff,2026-06-03 11:00:00,2026-06-07 06:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003170,ORG_920953085,AID-2026-WS-618,BEN-003919,2326.43,2468.02,Kutupalong,21.216166023727254,92.3304618478883,873cd125bffffff,2026-08-12 20:00:00,2026-08-13 12:18:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003171,ORG_920953085,AID-2026-FS-207,BEN-020004,5720.27,5994.28,Kutupalong,21.445126177055,92.15380978713347,873cd1361ffffff,2026-08-17 23:00:00,2026-08-21 09:36:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003172,ORG_920953085,AID-2026-HL-330,BEN-023391,4064.75,4611.24,Kutupalong,21.420447909117282,92.16550616198938,873cd1345ffffff,2026-08-04 18:00:00,2026-08-07 06:24:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003173,ORG_920953085,AID-2026-FS-207,BEN-005325,7718.32,8631.08,Kutupalong,21.220773869338203,92.01337735540874,873cd13abffffff,2026-06-09 18:00:00,2026-06-11 19:12:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003174,ORG_920953085,AID-2026-SH-455,BEN-013651,8484.53,9231.6,Kutupalong,20.896547985238925,91.84752117521754,873cd1604ffffff,2026-05-24 12:00:00,2026-05-24 18:30:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003175,ORG_920953085,AID-2026-FS-207,BEN-018583,6982.37,7245.52,Kutupalong,21.95672876679342,91.91260483134117,873cc27b4ffffff,2026-07-05 16:00:00,2026-07-09 08:12:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003176,ORG_920953085,AID-2026-DR-114,BEN-017144,0.0,8988.79,Kutupalong,21.009632761384303,92.42706021484136,873cde948ffffff,2026-07-13 02:00:00,,PLEDGED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003177,ORG_920953085,AID-2026-HL-330,BEN-000496,4211.23,4418.46,Kutupalong,21.5077610523877,92.29348127919506,873cdcca4ffffff,2026-08-21 13:00:00,2026-08-21 23:54:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003178,ORG_920953085,AID-2026-FS-207,BEN-002557,789.88,803.93,Kutupalong,21.24217005070532,91.99210621308283,873cd13a8ffffff,2026-05-24 19:00:00,2026-05-26 17:36:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003179,ORG_920953085,AID-2026-SH-455,BEN-011558,7204.56,7582.53,Kutupalong,21.0966980854163,92.35737085035052,873cde965ffffff,2026-07-07 08:00:00,2026-07-09 12:42:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003180,ORG_920953085,AID-2026-SH-455,BEN-012132,6081.35,6289.79,Kutupalong,21.047413473756425,92.46832940337387,873cdc4b2ffffff,2026-08-17 03:00:00,2026-08-20 20:42:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003181,ORG_920953085,AID-2026-ED-512,BEN-010261,2134.29,2334.74,Kutupalong,20.989292379759938,91.85467509981409,873cd1754ffffff,2026-06-19 16:00:00,2026-06-22 13:12:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003182,ORG_010547244,AID-2026-HL-330,BEN-018531,2419.95,2710.89,Balrampur,27.67957772871668,81.79044177618123,873c36603ffffff,2026-06-17 19:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003183,ORG_010547244,AID-2026-SH-455,BEN-008371,3806.67,4039.77,Cox's Bazar,21.34984822959702,91.19890624374,873cd1d52ffffff,2026-08-23 04:00:00,2026-08-24 06:30:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003184,ORG_010547244,AID-2026-SH-455,BEN-015683,8638.65,8823.49,Balrampur,27.356089653018394,82.21161398671572,873c32c5affffff,2026-05-22 03:00:00,2026-05-24 15:12:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003185,ORG_010547244,AID-2026-ED-512,BEN-011388,0.0,9223.07,Balrampur,27.178505170257132,81.99583810442478,873c32c9cffffff,2026-07-14 12:00:00,,PLEDGED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003186,ORG_010547244,AID-2026-WS-618,BEN-013688,3983.06,4104.42,Nyala,12.112468988956339,24.456224452478196,876b0acd9ffffff,2026-08-10 01:00:00,2026-08-11 08:54:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003187,ORG_010547244,AID-2026-WS-618,BEN-017573,1489.75,1665.67,Balrampur,27.52001652536663,81.98150813839791,873c32d70ffffff,2026-08-14 10:00:00,2026-08-14 21:24:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003188,ORG_010547244,AID-2026-DR-114,BEN-007112,1821.57,1990.16,Balrampur,27.5478882496226,82.13843417037111,873c328b2ffffff,2026-06-07 21:00:00,2026-06-09 20:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003189,ORG_010547244,AID-2026-WS-618,BEN-012655,6365.71,6945.82,Balrampur,27.325446965660255,81.88292268986753,873c32d8cffffff,2026-06-01 22:00:00,2026-06-03 23:24:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003190,ORG_010547244,AID-2026-DR-114,BEN-010875,3131.38,3505.35,Balrampur,27.461790905177207,82.4203105127738,873c3210bffffff,2026-08-19 01:00:00,2026-08-19 09:42:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003191,ORG_010547244,AID-2026-ED-512,BEN-022143,4534.28,4542.04,Balrampur,27.429733726483658,82.19528341558711,873c32c41ffffff,2026-05-13 16:00:00,2026-05-13 23:42:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003192,ORG_923045804,AID-2026-FS-207,BEN-002800,1429.9,1553.67,Deir al-Balah,31.221341198933015,34.2522760005102,872db6095ffffff,2026-06-15 20:00:00,2026-06-18 16:30:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003193,ORG_923045804,AID-2026-ED-512,BEN-006562,5132.28,5165.07,Deir al-Balah,31.32026238348813,34.46610027455361,872db6776ffffff,2026-05-31 22:00:00,2026-06-03 20:48:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003194,ORG_923045804,AID-2026-HL-330,BEN-017116,5612.22,6363.45,Deir al-Balah,31.487827165044393,34.34442236095382,872db60edffffff,2026-08-15 14:00:00,2026-08-16 10:24:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003195,ORG_923045804,AID-2026-ED-512,BEN-009884,650.86,691.54,Deir al-Balah,31.736653561429982,34.52551539550934,872db6350ffffff,2026-07-03 21:00:00,2026-07-07 11:18:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003196,ORG_923045804,AID-2026-WS-618,BEN-017755,6553.27,6761.85,Deir al-Balah,27.361372808298945,34.36826319707402,873e4ccaaffffff,2026-08-07 09:00:00,2026-08-07 09:38:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003197,ORG_923045804,AID-2026-HL-330,BEN-003644,6818.84,7433.09,Deir al-Balah,31.364982741161764,34.3168162438836,872db60f0ffffff,2026-08-25 09:00:00,2026-08-27 06:24:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003198,ORG_923045804,AID-2026-WS-618,BEN-010237,6637.92,7393.27,Deir al-Balah,31.879330301269164,34.50982532355714,872db6368ffffff,2026-05-04 18:00:00,2026-05-08 07:24:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003199,ORG_923045804,AID-2026-FS-207,BEN-023704,1398.59,1475.32,Deir al-Balah,31.209241246791755,34.48379906612509,872db671cffffff,2026-08-25 22:00:00,2026-08-26 17:06:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003200,ORG_923045804,AID-2026-HL-330,BEN-006757,1574.24,1720.46,Deir al-Balah,31.483573580664757,34.58573918256397,872db62b4ffffff,2026-06-16 12:00:00,2026-06-20 05:12:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003201,ORG_923045804,AID-2026-WS-618,BEN-011398,3906.34,4430.77,Deir al-Balah,31.344319863218736,34.33023159267977,872db60d4ffffff,2026-08-11 21:00:00,2026-08-13 07:12:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003202,ORG_923045804,AID-2026-SH-455,BEN-024043,6286.54,6580.08,Deir al-Balah,31.235130502268905,34.287993728744766,872db609cffffff,2026-08-08 19:00:00,2026-08-09 20:12:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003203,ORG_923045804,AID-2026-HL-330,BEN-008736,8216.84,9099.36,Deir al-Balah,31.407660113648802,34.249441488227404,872db6019ffffff,2026-07-11 04:00:00,2026-07-14 12:48:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003204,ORG_923425035,AID-2026-HL-330,BEN-001927,5841.65,6024.03,Rafah,31.51159992883183,34.29137928152128,872db6055ffffff,2026-08-27 05:00:00,2026-08-27 16:48:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003205,ORG_923425035,AID-2026-DR-114,BEN-018197,3243.91,3588.05,Rafah,31.39970306822914,34.15284039489296,872db6006ffffff,2026-08-04 22:00:00,2026-08-08 13:12:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003206,ORG_923425035,AID-2026-FS-207,BEN-012655,3616.18,3930.9,Rafah,31.178681365437892,34.01520418906079,872db6ccaffffff,2026-05-01 12:00:00,2026-05-03 02:48:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003207,ORG_923425035,AID-2026-SH-455,BEN-012530,8530.97,9144.99,Rafah,31.296449456573903,34.036103353856014,872db6184ffffff,2026-06-11 12:00:00,2026-06-13 20:30:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003208,ORG_923425035,AID-2026-ED-512,BEN-018153,3997.28,4329.18,Rafah,31.2691050183486,34.36684090941743,872db6720ffffff,2026-06-22 02:00:00,2026-06-22 20:24:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003209,ORG_923425035,AID-2026-ED-512,BEN-023295,884.87,885.73,Rafah,31.354157160840987,33.80326286522341,872db6c65ffffff,2026-06-02 22:00:00,2026-06-05 14:30:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003210,ORG_923425035,AID-2026-WS-618,BEN-025093,2817.83,3110.77,Rafah,31.52922502503238,33.97990350872395,872db612dffffff,2026-07-03 17:00:00,2026-07-04 11:18:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003211,ORG_923425035,AID-2026-ED-512,BEN-023179,7685.88,7750.24,Rafah,31.442472146096847,34.020203059432255,872db6103ffffff,2026-06-06 09:00:00,2026-06-10 03:18:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003212,ORG_923425035,AID-2026-WS-618,BEN-022365,9222.29,9240.39,Rafah,31.406193543641223,34.20230371383856,872db6003ffffff,2026-05-01 00:00:00,2026-05-04 17:48:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003213,ORG_923425035,AID-2026-FS-207,BEN-016767,1922.43,2165.31,Rafah,31.094882929764818,34.051457489102965,872db6574ffffff,2026-07-25 21:00:00,2026-07-29 17:42:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003214,ORG_923425035,AID-2026-SH-455,BEN-012033,5186.56,5796.49,Rafah,31.160162368231106,34.0265752333065,872db6564ffffff,2026-07-14 05:00:00,2026-07-15 14:36:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003215,ORG_923425035,AID-2026-SH-455,BEN-018576,7176.65,7926.08,Rafah,31.28404360844023,34.45561150829144,872db672affffff,2026-07-26 23:00:00,2026-07-30 16:12:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003216,ORG_923431116,AID-2026-DR-114,BEN-025378,543.74,609.71,Kutupalong,21.10996491384095,91.69407972893109,873cd1089ffffff,2026-07-15 00:00:00,2026-07-18 22:06:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003217,ORG_923431116,AID-2026-WS-618,BEN-024838,5383.72,5968.49,Kutupalong,21.077323112546456,92.17791478457343,873cd1289ffffff,2026-08-18 05:00:00,2026-08-20 01:18:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003218,ORG_923431116,AID-2026-DR-114,BEN-024181,5828.58,6071.65,Kutupalong,21.110588026208937,92.07510339607832,873cd12a3ffffff,2026-08-28 02:00:00,2026-08-29 03:42:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003219,ORG_923431116,AID-2026-ED-512,BEN-022202,3176.78,3265.2,Kutupalong,21.32998077300154,92.05967960898775,873cd130affffff,2026-07-15 04:00:00,2026-07-16 18:12:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003220,ORG_923431116,AID-2026-HL-330,BEN-015652,6947.22,7559.39,Kutupalong,20.980536020305305,92.29277047749197,873cde972ffffff,2026-07-31 09:00:00,2026-08-02 05:54:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003221,ORG_923431116,AID-2026-WS-618,BEN-017301,6161.87,6672.95,Kutupalong,21.432501709229893,92.06708075380922,873cd1adaffffff,2026-08-27 21:00:00,2026-08-29 12:12:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003222,ORG_923431116,AID-2026-WS-618,BEN-011774,6556.54,7398.52,Kutupalong,21.24781991560794,92.24635579500011,873cd1254ffffff,2026-08-15 21:00:00,2026-08-18 05:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003223,ORG_923431116,AID-2026-FS-207,BEN-009859,5611.38,5912.93,Kutupalong,21.408817309445308,92.14902916408585,873cd1344ffffff,2026-06-30 18:00:00,2026-07-02 01:24:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003224,ORG_923431116,AID-2026-WS-618,BEN-024239,7748.7,8346.04,Kutupalong,21.629281471232968,92.12019904081657,873cd1a5dffffff,2026-08-03 09:00:00,2026-08-03 23:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003225,ORG_923431116,AID-2026-FS-207,BEN-019101,1364.41,1386.69,Kutupalong,21.321897716381123,92.20308677618642,873cd135bffffff,2026-05-24 10:00:00,2026-05-27 03:24:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003226,ORG_923609277,AID-2026-HL-330,BEN-013685,1709.43,1757.46,El Obeid,13.283290848329889,29.687370552264003,876b466eeffffff,2026-06-30 23:00:00,2026-07-04 05:30:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003227,ORG_923609277,AID-2026-FS-207,BEN-016463,2360.56,2414.33,El Obeid,13.155333959794387,30.490812683950395,876b42b58ffffff,2026-08-22 09:00:00,2026-08-22 17:30:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003228,ORG_923609277,AID-2026-WS-618,BEN-024451,6759.3,7197.63,El Obeid,13.489872493814069,30.729411337234655,876b40728ffffff,2026-08-06 04:00:00,2026-08-09 11:42:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003229,ORG_923609277,AID-2026-HL-330,BEN-002727,2397.46,2435.5,El Obeid,12.852884544147983,30.285318380301355,876b42334ffffff,2026-08-02 01:00:00,2026-08-04 15:30:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003230,ORG_923609277,AID-2026-WS-618,BEN-008410,5302.36,5960.45,El Obeid,13.448077494820774,30.33763245020468,876b4041cffffff,2026-05-31 14:00:00,2026-06-01 21:30:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003231,ORG_923609277,AID-2026-DR-114,BEN-025220,3559.14,4026.47,El Obeid,13.383209976912545,30.47677068284145,876b404e9ffffff,2026-05-15 01:00:00,2026-05-15 07:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003232,ORG_923609277,AID-2026-DR-114,BEN-020139,8553.69,9270.32,El Obeid,13.424136822649364,30.182059463232452,876b4059affffff,2026-05-05 16:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003233,ORG_923609277,AID-2026-DR-114,BEN-016868,7722.85,8559.06,El Obeid,13.061598898436797,30.388720178886,876b42a03ffffff,2026-08-14 03:00:00,2026-08-16 06:24:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003234,ORG_923609277,AID-2026-SH-455,BEN-013819,8268.29,8992.17,El Obeid,13.066320005541717,30.30487604424319,876b42b89ffffff,2026-08-04 18:00:00,2026-08-06 20:30:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0003235,ORG_923609277,AID-2026-DR-114,BEN-016508,4688.55,4854.18,El Obeid,13.12166655100734,30.336880555897945,876b42a35ffffff,2026-06-17 21:00:00,2026-06-18 21:54:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
